,selling_price,km_driven,max_power(bhp),fuel,owner
7124,840000,30000,83.14,1,1
7125,235000,100000,138.1,1,2
7126,700000,50000,100.0,1,1
7128,528000,5000,81.86,2,1
7129,1500000,12000,170.0,1,1
7130,560000,72000,63.0,1,1
7131,600000,70000,63.0,1,1
7132,102000,50000,74.9,2,2
7133,750000,70000,140.0,1,2
7134,148000,70000,76.0,2,3
7135,650000,50000,83.1,2,1
7136,310000,40000,73.9,2,1
7137,480000,30000,82.0,2,1
7138,320000,15000,47.3,2,1
7139,750000,40000,117.3,2,1
7140,370000,40000,67.04,2,1
7141,320000,60000,85.8,2,4
7142,420000,67000,85.8,2,1
7143,240000,60000,85.8,2,2
7144,220000,60000,67.0,2,1
7145,350000,30000,84.0,2,1
7146,675000,40000,98.6,1,1
7147,434999,50000,78.8,2,2
7148,125000,200000,141.1,2,3
7149,400000,14000,82.0,2,2
7150,425000,70000,72.4,1,1
7151,311000,94000,75.0,1,2
7152,509999,197000,72.4,1,1
7153,530000,79000,99.0,1,2
7154,210000,120000,66.0,1,2
7155,977000,30000,121.0,1,1
7156,440000,20000,67.04,2,1
7157,440000,17000,67.04,2,1
7158,655000,20000,81.83,2,1
7159,295000,60000,53.3,2,1
7161,65000,70000,66.6,2,3
7162,1200000,150000,153.86,1,1
7163,1251000,35000,153.86,1,1
7164,200000,60000,69.0,1,1
7165,750000,40000,88.73,1,1
7166,400000,60000,58.16,3,1
7167,475000,57000,86.7,2,1
7168,110000,120000,70.0,1,2
7169,350000,30000,67.0,2,1
7170,450000,175000,74.0,1,1
7171,150000,90000,70.0,1,1
7172,80000,110000,53.5,1,2
7173,430000,35000,81.83,2,2
7174,1450000,81000,147.8,1,1
7175,360000,100000,147.9,1,1
7176,1445000,60000,153.86,1,1
7177,670000,60000,98.6,1,1
7178,2000000,70000,183.0,2,1
7180,440000,50000,98.6,1,1
7181,254999,90000,90.0,1,1
7182,530000,65000,67.05,2,1
7183,890000,40000,140.0,1,2
7184,280000,80000,73.9,1,2
7185,725000,35000,81.8,2,1
7186,700000,30000,100.0,1,1
7187,90000,70000,67.1,2,1
7188,287000,100000,68.05,2,2
7189,1380000,55000,121.3,2,1
7190,750000,80000,100.6,1,2
7191,650000,40000,105.5,2,1
7192,240000,108916,67.04,2,2
7193,290000,40000,55.2,2,2
7194,229999,80000,55.2,2,1
7195,1000000,50000,98.6,1,2
7196,200000,90000,62.1,2,2
7197,90000,70000,46.3,2,4
7198,330000,90000,90.0,1,1
7199,200000,70000,73.9,1,1
7200,420000,31000,77.0,1,1
7201,260000,120000,73.9,1,2
7202,590000,40000,81.83,2,1
7203,545000,180000,74.0,1,1
7204,210000,90000,67.1,2,2
7205,185000,110000,78.0,2,2
7206,125000,59000,67.1,2,2
7207,280000,60000,55.2,2,2
7209,98000,70000,67.1,2,2
7210,100000,190000,71.0,1,1
7211,250000,180000,64.1,1,1
7212,750000,150000,171.0,1,2
7213,160000,130000,123.7,1,2
7214,509999,120000,126.3,1,2
7215,95000,80000,52.8,1,2
7216,525000,80000,126.32,1,2
7217,278000,20000,67.0,2,1
7218,50000,60000,37.0,2,2
7219,254999,120000,73.9,1,3
7222,950000,51000,88.5,1,1
7223,229999,60000,78.0,2,3
7224,600000,220000,102.0,1,1
7225,330000,20000,47.3,2,1
7226,350000,40000,67.05,2,1
7227,560000,35000,74.0,2,1
7228,440000,30000,67.04,2,1
7229,220000,90000,66.1,2,2
7230,750000,110000,74.02,1,2
7231,800000,140000,140.0,1,1
7232,59259,104000,53.5,1,2
7239,750000,16000,63.0,1,1
7240,780000,7200,100.5,2,1
7241,320000,77000,73.9,1,2
7242,690000,40000,77.0,1,1
7243,375000,70000,73.9,1,2
7244,620000,50000,86.8,2,1
7245,300000,85000,62.1,4,1
7246,370000,58000,73.0,2,2
7247,770000,85000,105.0,1,1
7248,500000,65000,81.86,2,1
7249,450000,120000,77.0,1,1
7250,195000,50000,62.1,2,2
7251,472000,30000,67.0,2,1
7252,250000,58000,67.05,2,2
7253,165000,70000,57.6,1,2
7254,525000,110000,88.7,1,2
7255,145000,65000,67.1,2,3
7256,325000,100000,88.8,1,1
7257,660000,60000,70.0,1,2
7258,310000,90000,67.0,1,2
7259,250000,200000,63.0,1,1
7260,330000,100000,67.0,1,2
7261,250000,80000,68.0,1,2
7262,650000,60000,100.0,1,1
7263,305000,40000,67.05,2,1
7264,600000,50000,88.5,1,1
7265,280000,110000,67.04,2,1
7266,153000,50000,70.0,1,2
7267,700000,30000,100.0,1,1
7268,325000,40000,53.3,2,1
7270,155000,70000,37.0,2,2
7271,235000,80000,67.1,2,3
7273,500000,15000,81.8,2,1
7274,120000,150000,63.0,1,2
7276,675000,88000,103.52,1,1
7277,950000,80000,100.6,1,1
7278,1051000,59865,152.87,1,1
7279,591000,60000,108.5,1,1
7280,585000,72000,88.73,1,1
7281,1025000,68140,117.6,2,1
7282,450000,53190,74.0,1,1
7283,484999,70100,88.73,1,1
7284,650000,47725,98.6,1,1
7285,434999,70195,74.02,1,2
7286,195000,77395,68.0,1,2
7287,1000000,17000,121.0,1,1
7288,650000,64000,113.42,1,1
7289,190000,74321,56.3,1,1
7290,409999,80235,74.02,1,2
7291,1050000,77150,126.2,1,1
7292,651000,69000,108.6,1,1
7293,650000,57000,88.5,1,1
7294,750000,89000,103.6,1,1
7295,799000,61100,140.0,1,1
7296,355000,116000,66.0,1,1
7297,600000,80000,126.32,1,1
7298,685000,26000,74.0,1,1
7299,509999,100000,74.0,1,1
7300,150000,82300,38.4,3,2
7301,650000,82050,73.9,1,1
7303,675000,120000,140.0,1,2
7304,319000,30000,67.0,2,1
7305,640000,6000,88.76,2,1
7306,650000,30000,81.83,2,1
7307,650000,70000,88.76,1,1
7308,155000,70000,38.4,3,2
7310,175000,120000,75.0,1,1
7311,375000,76000,70.0,1,3
7312,430000,80000,70.0,1,2
7313,65000,110000,53.5,1,2
7314,150000,70000,94.0,2,3
7315,620000,13000,81.86,2,1
7316,250000,60000,99.6,2,2
7317,275000,165000,73.9,1,1
7318,454000,120000,72.4,1,2
7319,600000,30000,100.0,1,2
7320,400000,100000,103.6,1,2
7321,180000,187000,65.0,1,2
7322,750000,70000,88.5,1,1
7323,500000,40000,81.8,2,1
7328,1000000,46000,98.6,1,1
7329,740000,24400,74.0,1,1
7330,1290000,29899,108.6,1,1
7332,775000,2000,81.86,2,1
7333,695000,34000,83.8,1,1
7334,730000,31000,81.86,2,1
7335,1295000,46000,197.2,1,2
7336,1160000,121000,161.0,1,1
7337,3300000,60000,194.0,1,1
7339,434999,10000,67.04,2,1
7340,4600000,6000,170.0,1,1
7342,850000,59235,126.2,1,1
7343,5800000,21000,190.0,1,1
7344,520000,48000,98.6,1,1
7345,650000,114000,93.7,1,1
7346,430000,120000,73.9,1,2
7347,360000,144000,88.8,1,1
7348,350000,144000,88.8,1,1
7349,791000,190000,88.5,1,1
7350,950000,190000,100.6,1,2
7351,690000,20000,74.0,1,1
7352,860000,40000,126.2,1,2
7353,371000,100000,73.9,1,1
7354,45000,60000,68.0,1,2
7355,55000,201000,68.0,1,1
7356,240000,110000,103.6,1,1
7357,495000,77215,74.0,1,2
7359,671000,48228,88.7,2,1
7360,693000,58559,74.0,1,1
7362,802999,50856,98.6,1,1
7363,890000,18300,117.3,2,1
7364,495000,59292,74.0,1,1
7365,545000,10000,67.04,2,1
7366,775000,21147,83.1,2,1
7367,925000,69000,97.9,1,1
7369,790000,16000,74.0,1,1
7370,1789999,36000,147.8,1,1
7371,620000,37000,81.8,2,1
7372,375000,61173,47.0,1,1
7374,2450000,30000,187.74,1,1
7375,850000,75000,140.0,1,1
7376,750000,51000,81.8,2,1
7377,775000,17000,81.8,2,1
7378,260000,100000,75.0,1,2
7379,2000000,35000,174.33,1,2
7381,1300000,91567,140.0,1,3
7382,380000,50000,67.04,2,1
7383,480000,60000,81.86,2,1
7384,240000,35000,47.3,2,2
7385,500000,33400,105.5,2,1
7386,420000,36000,83.11,2,1
7387,130000,180000,68.0,1,2
7388,110000,80000,67.1,2,1
7389,120000,120000,46.3,2,2
7390,700000,80000,74.02,1,1
7391,550000,120000,74.02,1,1
7392,190000,110000,69.01,1,2
7393,665000,70000,67.04,1,1
7394,445000,120000,93.7,1,2
7395,340000,92686,88.76,1,2
7396,330000,180000,142.0,1,1
7397,270000,80000,88.76,1,1
7398,1044999,70000,140.0,1,1
7399,279000,117000,75.0,1,1
7401,250000,100000,122.4,1,2
7402,475000,83000,121.3,2,1
7403,750000,67600,163.7,1,1
7404,1250000,160000,178.0,1,2
7405,250000,80000,55.2,2,2
7406,445000,100000,98.6,1,1
7407,400000,100000,105.0,1,1
7408,350000,90000,90.0,1,2
7409,295000,140000,103.5,1,1
7410,600000,25000,81.8,2,1
7411,1650000,20000,147.8,1,1
7412,100000,30000,37.0,2,1
7413,690000,13000,94.93,2,1
7414,710000,42000,81.83,2,1
7415,350000,10000,68.05,2,2
7416,220000,13000,67.1,2,1
7417,700000,6500,72.0,2,1
7418,198000,49500,55.2,2,2
7419,350000,50000,90.0,1,1
7420,210000,175000,70.0,1,2
7421,210000,175000,69.0,1,2
7423,375000,110000,73.94,1,3
7424,380000,112048,85.8,2,2
7425,360000,98000,118.0,2,3
7426,944999,41000,140.0,1,1
7427,620000,120000,72.4,1,1
7428,780000,116000,67.05,1,1
7429,445000,1000,81.8,2,1
7430,575000,15000,81.86,2,1
7431,975000,5000,88.5,1,1
7432,450000,3500,83.83,2,1
7434,495000,56000,99.0,1,1
7435,830000,215000,100.0,1,1
7436,800000,40000,140.0,1,1
7438,300000,120000,73.94,1,2
7439,200000,120000,120.0,1,2
7440,480000,30400,86.8,2,1
7441,950000,24000,98.6,1,1
7442,840000,30646,117.3,2,1
7443,800000,15000,126.2,1,1
7444,750000,50000,108.6,1,1
7445,254999,34000,55.2,2,1
7446,725000,54000,88.5,1,2
7447,1859000,40000,134.1,1,2
7448,145000,120000,79.4,2,1
7449,750000,15000,108.5,2,1
7450,655000,50000,108.495,1,1
7451,210000,84000,68.0,1,2
7452,450000,50000,118.0,2,1
7455,580000,52000,99.0,1,1
7456,430000,18500,68.0,2,1
7457,155000,50000,69.0,1,1
7458,240000,35000,67.0,2,1
7459,540000,15500,88.73,2,1
7460,250000,120000,69.0,1,1
7461,260000,60000,69.0,1,1
7462,550000,80000,120.0,1,2
7463,550000,43011,123.37,2,1
7464,600000,136000,108.45,1,1
7465,550000,15000,99.0,1,1
7466,370000,110000,63.0,1,2
7467,250000,100000,68.05,2,2
7468,125000,70000,46.3,2,4
7469,200000,110000,71.0,1,1
7490,700000,25000,86.8,2,1
7492,500000,1000,68.07,2,1
7493,125000,60000,37.0,2,2
7494,690000,80000,83.8,1,1
7495,1550000,120000,170.0,1,1
7496,170000,110000,65.3,2,2
7497,275000,110000,91.7,1,3
7498,500000,200000,102.0,1,3
7499,950000,80000,138.1,1,2
7500,802999,24000,74.02,1,1
7501,470000,150000,74.0,1,1
7502,300000,60000,53.3,2,1
7503,600000,116000,108.45,1,1
7504,275000,104300,68.1,1,1
7505,700000,30000,77.0,1,1
7506,3250000,33000,254.8,1,1
7507,800000,25000,108.62,1,1
7508,2200000,60000,174.33,1,1
7509,245000,121000,110.0,1,2
7510,310000,120000,110.0,1,2
7511,245000,120000,110.0,1,2
7512,450000,110000,73.9,2,1
7513,850000,84000,138.03,1,2
7514,325000,120000,152.0,2,3
7515,409999,100000,74.0,1,3
7516,5500000,50000,235.0,1,1
7517,1000000,73500,126.2,1,1
7518,590000,34000,71.0,1,2
7519,1200000,23000,108.5,1,1
7520,175000,163000,68.0,1,3
7521,300000,119000,123.7,1,2
7522,2175000,50000,171.5,1,1
7523,1110000,10500,97.9,1,1
7524,150000,280000,68.0,1,2
7525,325000,155000,103.6,1,2
7526,325000,163000,68.0,1,1
7527,280000,75000,78.0,2,1
7529,765000,80000,98.6,1,1
7530,640000,120000,98.6,1,2
7531,65000,120000,52.8,1,3
7532,195000,175000,66.0,1,2
7533,295000,15000,47.3,2,1
7534,625000,100000,74.0,1,2
7535,160000,80000,67.1,2,2
7536,330000,84000,67.04,2,2
7537,180000,50000,70.0,2,2
7540,300000,30000,68.05,2,1
7570,650000,35000,83.1,2,2
7571,380000,120000,65.0,1,2
7572,360000,50000,88.7,2,2
7573,385000,116000,103.5,2,1
7574,590000,110000,126.32,1,2
7575,750000,70000,140.0,1,2
7576,254999,100000,75.0,1,3
7577,499000,20000,81.86,2,1
7578,730000,60000,74.02,1,1
7579,650000,30000,98.6,1,2
7580,220000,75000,63.12,1,1
7583,100000,110000,62.0,1,3
7584,110000,120000,94.0,2,4
7585,152000,48000,71.0,1,2
7597,415000,72000,81.83,2,1
7598,475000,51000,81.8,2,1
7599,525000,29000,81.8,2,1
7600,365000,28000,81.8,2,1
7601,375000,97000,74.0,1,1
7602,765000,59000,74.02,1,1
7603,770000,27000,74.02,1,1
7604,350000,30000,53.3,2,1
7605,875000,70000,120.0,1,1
7606,780000,69000,140.0,1,1
7607,990000,15000,88.5,1,1
7608,800000,35700,74.02,1,1
7609,350000,120000,126.32,1,3
7610,325000,120000,73.9,1,1
7611,360000,80000,73.9,1,1
7612,148000,120000,67.1,2,1
7613,670000,36000,74.0,1,1
7614,430999,120000,67.04,1,1
7615,260000,9000,34.2,2,1
7616,70000,50000,37.48,2,2
7617,300000,35000,67.0,2,1
7618,150000,130000,112.0,1,2
7619,260000,70000,68.0,1,1
7620,320000,90000,73.9,1,3
7621,700000,35000,108.5,2,1
7622,415000,80000,73.9,2,1
7623,260000,120000,75.0,1,2
7624,70000,80000,35.0,2,1
7625,515000,30000,78.9,2,1
7626,803999,60000,126.2,1,1
7627,275000,200000,122.4,1,2
7628,934000,101000,98.59,1,1
7629,210000,110000,68.0,1,1
7630,1050000,136000,100.6,1,3
7631,650000,250000,80.0,1,2
7632,550000,74000,163.7,1,4
7633,285000,265000,80.0,1,4
7634,700000,22700,88.7,2,1
7635,525000,45000,82.0,2,1
7636,250000,36000,73.0,2,2
7637,575000,57000,74.0,1,2
7638,540000,33000,69.0,1,1
7639,560000,59000,93.7,2,1
7640,380000,200000,103.6,1,1
7641,240000,80000,70.0,2,2
7642,300000,70000,60.2,4,1
7643,280000,50000,53.64,2,1
7644,350000,118000,73.9,1,2
7645,110000,250000,70.0,1,2
7646,980000,20000,108.5,1,1
7647,969999,21871,108.5,1,1
7648,357000,120000,77.0,1,1
7649,280000,100000,70.0,1,1
7650,430000,50000,62.1,1,1
7652,250000,70000,47.3,2,1
7653,525000,80000,73.74,1,1
7654,500000,25000,84.0,2,1
7655,1000000,60000,120.0,1,1
7656,316000,25000,47.3,2,1
7657,350000,50000,47.3,2,1
7658,950000,14000,108.5,1,1
7659,45000,55425,37.0,2,2
7660,475000,76000,62.1,1,1
7661,3200000,3000,174.5,1,1
7662,600000,139000,100.0,1,1
7663,430000,100000,103.2,2,1
7664,965000,60000,126.2,1,1
7667,700000,37659,88.8,1,1
7668,250000,89000,73.94,1,2
7669,680000,37500,88.8,1,2
7670,500000,5000,84.0,2,1
7671,420000,21000,81.86,2,1
7672,290000,10000,67.05,2,2
7673,750000,30000,74.02,1,1
7674,300000,19800,73.0,2,1
7675,250000,90000,73.9,1,3
7678,100000,70000,67.0,2,2
7679,100000,80000,64.0,2,2
7680,550000,120000,88.76,1,3
7681,341000,120000,73.9,1,1
7682,600000,50000,73.97,1,1
7683,650000,167000,98.6,1,1
7684,75527,80000,63.0,2,1
7688,500000,17000,81.83,2,1
7689,550000,46000,83.1,2,1
7690,475000,60000,74.0,1,1
7691,65000,198000,67.1,2,2
7692,425000,60000,71.0,1,1
7693,476999,90000,87.2,1,4
7694,150000,40000,62.0,2,2
7695,225000,90000,46.3,2,1
7696,190000,80000,46.3,2,1
7697,100000,164000,46.3,2,3
7698,400000,70000,63.0,1,2
7700,1350000,74000,153.86,2,1
7704,900000,12000,105.0,1,1
7712,969999,26500,147.94,1,1
7714,475000,45629,81.86,2,1
7717,740000,35000,70.0,1,1
7718,400000,15000,82.0,2,1
7719,430000,14000,67.04,2,1
7720,1132000,20000,110.0,2,1
7721,352000,68850,67.1,2,1
7722,252999,45775,84.0,2,1
7723,80000,70000,62.1,2,2
7724,313000,68203,67.05,2,1
7725,380000,30000,81.86,2,2
7726,350000,25000,53.3,2,1
7727,600000,90000,83.8,1,2
7728,88000,97343,90.0,1,1
7729,160000,70000,35.0,2,4
7731,290000,31000,78.9,2,1
7732,650000,70000,120.0,1,1
7733,380000,20000,61.7,3,1
7734,180000,62000,55.2,2,1
7735,75000,29000,37.0,2,1
7736,132000,82507,138.03,1,1
7737,110000,60000,79.4,2,2
7738,390000,10000,67.05,2,1
7739,550000,70000,81.83,2,1
7741,70000,59400,37.0,2,4
7742,275000,20000,55.2,2,1
7743,250000,125876,104.68,2,2
7746,1250000,56800,134.0,1,1
7747,1500000,60000,147.51,1,1
7750,325000,65204,67.04,2,1
7751,1150000,2286,118.35,2,1
7752,655000,15732,81.8,2,1
7753,890000,13000,63.0,1,1
7754,525000,33000,81.8,2,1
7759,675000,49523,118.0,2,1
7760,745000,48000,88.5,1,1
7761,835000,17000,88.5,1,1
7763,725000,36521,88.5,1,1
7764,620000,90000,81.8,2,1
7765,58000,80000,60.0,2,3
7786,350000,35000,53.3,2,2
7787,400000,22000,84.0,2,1
7788,400000,70000,67.04,2,1
7792,1750000,52000,168.5,1,1
7793,550000,49000,73.97,1,1
7794,550000,50000,88.5,1,2
7795,375000,65000,74.0,1,1
7796,391000,55000,71.0,1,1
7797,2051000,35000,134.1,1,2
7798,525000,78000,147.9,1,2
7799,212000,58000,110.0,1,2
7800,221000,56000,57.6,1,2
7801,265000,61000,91.7,1,2
7802,399000,61000,84.8,1,2
7803,175000,61000,110.0,1,2
7804,411000,64481,103.5,1,2
7805,365000,65000,103.6,1,2
7806,975000,80000,187.74,1,2
7807,499000,61000,84.8,1,2
7808,2575000,70000,254.8,1,1
7809,145000,30000,62.0,2,1
7810,200000,200000,71.0,1,2
7811,1200000,230000,174.33,1,1
7812,280000,100000,68.05,2,1
7813,450000,95000,120.0,1,2
7814,150000,140000,78.0,2,3
7815,600000,70000,117.3,2,1
7816,275000,60000,53.3,2,1
7817,110000,88000,90.0,1,1
7818,500000,200000,140.0,1,4
7819,700000,60000,140.0,1,2
7820,900000,155000,181.0,1,2
7821,150000,80000,67.1,2,2
7822,275000,80000,97.7,2,3
7823,455000,40000,74.0,1,1
7824,900000,50000,126.2,1,1
7825,455000,40000,74.0,1,1
7826,650000,47000,98.6,1,2
7827,551000,20000,81.86,2,2
7828,650000,49060,108.495,1,1
7829,600000,60000,81.83,2,1
7830,235000,18000,47.3,2,1
7831,800000,37161,89.84,1,1
7832,1050000,80000,126.2,1,1
7833,45000,28000,37.5,2,2
7834,450000,100000,121.3,2,2
7835,391000,120000,88.8,1,2
7836,380000,70000,73.8,1,2
7837,170000,90000,67.0,2,2
7877,990000,20000,121.3,2,1
7878,370000,68000,74.0,1,1
7879,300000,60175,82.5,2,1
7880,250000,25000,55.2,2,1
7881,700000,49957,99.0,1,1
7882,600000,43235,99.0,1,1
7883,925000,50699,98.59,1,1
7884,700000,111000,88.73,1,2
7885,700000,48000,100.5,2,2
7886,185000,90000,75.0,1,4
7887,434999,80000,83.83,1,1
7888,400000,100000,86.8,2,1
7889,180000,90000,68.0,1,3
7890,600000,50000,74.0,1,1
7891,320000,90000,67.06,1,3
7892,1689999,120000,147.8,1,1
7893,250000,140000,103.6,2,2
7894,650000,20000,83.81,2,1
7895,340000,82000,138.0,2,2
7896,200000,80000,52.0,1,3
7897,869999,40000,88.5,1,1
7898,795000,120000,88.5,1,1
7899,869999,60000,88.5,1,1
7900,200000,70000,73.9,1,2
7901,800000,45500,126.2,1,2
7902,1100000,120000,100.6,1,1
7903,114999,100000,46.3,2,2
7904,500000,92000,88.76,1,3
7905,700000,141000,74.0,1,4
7906,1516000,120000,171.5,1,1
7907,200000,35000,53.64,2,1
7908,450000,50000,86.7,2,1
7909,850000,9500,108.5,1,1
7910,359000,5500,73.0,2,1
7911,320000,28000,53.3,2,1
7912,110000,113000,65.3,2,1
7913,209000,1,73.0,3,4
7914,169000,100000,90.0,2,2
7915,400000,50074,70.0,1,1
7916,600000,100000,88.73,1,4
7917,350000,35000,73.0,2,1
7918,990000,60000,98.96,1,1
7919,1600000,70000,203.0,1,1
7920,1400000,70000,153.86,1,1
7921,745000,10000,83.1,2,1
7922,2800000,40000,148.0,1,1
7923,500000,35000,74.0,1,1
7924,540000,5000,81.8,2,1
7925,1850000,33000,147.8,1,1
7926,600000,27000,74.0,1,1
7927,690000,25000,94.68,2,1
7928,630000,30154,74.0,1,1
7929,640000,20000,81.86,2,1
7930,5500000,17000,190.0,1,1
7931,2100000,85000,158.0,1,2
7932,500000,100000,81.8,2,1
7933,310000,54000,47.3,2,1
7934,600000,80000,100.0,1,1
7935,40000,100000,37.0,2,3
7936,620000,70000,73.97,1,1
7937,760000,50000,74.0,1,1
7938,1200000,40000,126.2,1,1
7940,300000,45000,78.9,2,1
7941,500000,5000,84.0,2,1
7942,120000,70000,79.4,2,3
7943,350000,26263,55.2,2,1
7944,350000,100000,82.0,2,2
7947,550000,80000,113.42,1,1
7948,675000,108000,88.5,1,1
7949,1400000,170000,100.6,1,1
7950,625000,25000,81.8,2,1
7951,1220000,11000,121.3,2,1
7952,475000,5000,67.0,2,1
7953,550000,105000,98.96,1,1
7954,320000,40000,85.8,2,1
7955,530000,90000,74.0,1,1
7956,300000,30000,47.3,2,1
7957,1180000,5500,117.6,2,1
7958,45957,90000,46.3,2,2
7959,190000,65000,55.2,2,1
7960,730000,60000,126.32,1,1
7961,530000,120000,74.0,1,1
7962,530000,9500,86.8,2,1
7963,1265000,12000,108.45,1,1
7964,1025000,32000,88.5,1,1
7965,130000,60000,46.3,2,1
7966,735000,70000,100.0,1,1
7967,1500000,84925,181.0,1,1
7968,120000,120000,63.0,2,2
7989,470000,50000,82.0,2,1
7990,250000,50000,69.01,1,2
7991,430000,90000,93.7,2,1
7992,550000,93000,88.76,1,1
7993,500000,117000,83.14,2,1
7994,240000,90000,78.0,2,2
7995,170000,80000,88.2,2,3
7997,252000,30000,47.3,2,1
7998,270000,35000,47.3,2,1
7999,100000,40000,46.3,2,1
8000,350000,46357,67.04,2,2
8001,240000,80000,68.0,2,2
8002,620000,7000,83.8,1,1
8003,600000,43000,135.1,2,1
8004,650000,85000,98.96,1,1
8005,950000,70000,126.2,1,1
8006,660000,56000,74.0,1,1
8007,360000,90000,88.76,1,2
8008,382000,40000,67.1,2,1
8010,270000,60000,68.05,2,2
8011,650000,70000,88.73,1,1
8012,200000,170000,68.0,1,2
8013,400000,95000,47.0,1,1
8014,416000,90000,74.0,1,2
8015,750000,35000,74.0,1,1
8016,190000,120000,74.0,1,2
8017,60000,120000,52.8,1,4
8018,300000,175000,138.1,1,2
8019,300000,90000,67.1,2,2
8020,65000,120000,53.5,1,3
8021,270000,108000,67.0,1,2
8022,600000,70000,62.1,1,1
8023,1200000,62000,194.3,1,2
8024,195000,35000,55.2,2,2
8025,35000,40000,37.0,2,2
8026,100000,120000,69.0,1,1
8027,220000,67000,78.9,2,2
8028,320000,46737,47.3,2,1
8029,240000,30000,76.8,2,1
8030,275000,300000,83.83,1,1
8031,275000,195000,73.8,1,1
8032,130000,70000,65.0,2,2
8033,450000,200000,126.32,1,2
8034,600000,160000,108.45,1,1
8035,310000,20000,47.3,2,1
8036,432000,30000,67.04,2,1
8037,175000,90000,70.0,1,3
8038,770000,100000,88.5,1,2
8039,135000,110048,67.1,2,3
8040,680000,26000,73.97,1,1
8041,90000,110000,67.0,2,4
8042,300000,186388,80.0,2,2
8043,100000,60000,76.0,2,3
8044,120000,70000,46.3,2,3
8045,750000,20171,108.5,1,1
8046,525000,37151,98.6,1,1
8047,649000,39000,117.3,2,1
8048,210000,44500,74.0,2,1
8049,526000,15000,88.7,2,1
8050,599000,39000,120.69,2,1
8051,500000,58161,117.3,2,1
8052,750000,50171,158.8,2,1
8053,325000,40000,117.6,2,1
8054,575000,55161,117.3,2,1
8055,245000,30000,86.8,2,1
8056,625000,55000,117.3,2,1
8057,580000,50000,177.6,2,1
8058,1689999,8000,177.5,2,1
8059,1175000,14000,121.3,2,1
8060,575000,9599,117.3,2,1
8061,600000,35000,80.0,2,1
8062,750000,16151,117.3,2,1
8063,890000,40000,121.3,2,1
8064,600000,28161,117.3,2,1
8065,114999,60000,62.0,2,2
8066,140000,60000,62.0,2,2
8067,360000,100000,115.0,1,4
8069,500000,130000,85.8,2,2
8070,409999,60000,98.6,1,1
8071,425000,200000,102.0,1,2
8072,450000,82000,83.8,1,2
8073,400000,20000,82.0,2,1
8074,295000,60000,103.2,2,3
8075,560000,90000,88.5,1,2
8076,150000,50000,64.0,2,3
8077,550000,250000,102.0,1,1
8078,114999,100000,62.0,2,2
8079,90177,129000,70.0,1,3
8080,300000,100000,138.1,1,1
8081,110000,100000,100.0,2,2
8082,125000,110000,68.0,1,3
8083,300000,100000,147.9,1,2
8084,450000,20000,81.86,2,1
8085,300000,40000,147.9,1,1
8086,470000,30000,67.04,2,1
8087,330000,25000,88.7,2,1
8088,390000,25000,67.04,2,2
8089,46000,25000,35.0,2,2
8090,509999,170000,83.8,1,1
8091,125000,40000,90.0,2,2
8092,780000,28000,88.73,1,1
8093,450000,100000,126.3,1,1
8094,200000,80868,88.8,2,3
